OBJECTID,ID_0,ISO,NAME_0,ID_1,NAME_1,TYPE_1,OID_,States,AverageAnnualTemperature,Year_Converted
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1114,Dadra and Nagar Haveli,25.7299995,01-01-1934 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1115,Dadra and Nagar Haveli,25.75,01-01-1935 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1116,Dadra and Nagar Haveli,25.9400005,01-01-1936 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1117,Dadra and Nagar Haveli,25.75,01-01-1937 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1118,Dadra and Nagar Haveli,25.7399998,01-01-1938 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1119,Dadra and Nagar Haveli,25.9200001,01-01-1939 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1120,Dadra and Nagar Haveli,25.9699993,01-01-1940 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1121,Dadra and Nagar Haveli,26.6499996,01-01-1941 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1122,Dadra and Nagar Haveli,26.0599995,01-01-1942 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1123,Dadra and Nagar Haveli,25.8400002,01-01-1943 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1124,Dadra and Nagar Haveli,25.9599991,01-01-1944 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1125,Dadra and Nagar Haveli,25.5400009,01-01-1945 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1126,Dadra and Nagar Haveli,26.0400009,01-01-1946 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1127,Dadra and Nagar Haveli,26.0499992,01-01-1947 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1128,Dadra and Nagar Haveli,26.2900009,01-01-1948 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1129,Dadra and Nagar Haveli,26.2099991,01-01-1949 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1130,Dadra and Nagar Haveli,25.7199993,01-01-1950 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1131,Dadra and Nagar Haveli,26.2299995,01-01-1951 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1132,Dadra and Nagar Haveli,26.3299999,01-01-1952 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1133,Dadra and Nagar Haveli,26.4500008,01-01-1953 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1134,Dadra and Nagar Haveli,26,01-01-1954 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1135,Dadra and Nagar Haveli,26.0799999,01-01-1955 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1136,Dadra and Nagar Haveli,25.8199997,01-01-1956 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1137,Dadra and Nagar Haveli,26.1499996,01-01-1957 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1138,Dadra and Nagar Haveli,26.6499996,01-01-1958 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1139,Dadra and Nagar Haveli,26.2700005,01-01-1959 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1140,Dadra and Nagar Haveli,26.1900005,01-01-1960 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1141,Dadra and Nagar Haveli,25.8999996,01-01-1961 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1142,Dadra and Nagar Haveli,26,01-01-1962 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1143,Dadra and Nagar Haveli,26.3199997,01-01-1963 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1144,Dadra and Nagar Haveli,25.8600006,01-01-1964 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1145,Dadra and Nagar Haveli,26.2999992,01-01-1965 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1146,Dadra and Nagar Haveli,26.5,01-01-1966 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1147,Dadra and Nagar Haveli,26.2299995,01-01-1967 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1148,Dadra and Nagar Haveli,25.9500008,01-01-1968 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1149,Dadra and Nagar Haveli,26.6100006,01-01-1969 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1150,Dadra and Nagar Haveli,25.9699993,01-01-1970 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1151,Dadra and Nagar Haveli,25.7700005,01-01-1971 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1152,Dadra and Nagar Haveli,26.25,01-01-1972 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1153,Dadra and Nagar Haveli,26.1599998,01-01-1973 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1154,Dadra and Nagar Haveli,26.2000008,01-01-1974 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1155,Dadra and Nagar Haveli,25.6000004,01-01-1975 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1156,Dadra and Nagar Haveli,26.25,01-01-1976 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1157,Dadra and Nagar Haveli,26.5799999,01-01-1977 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1158,Dadra and Nagar Haveli,26.1399994,01-01-1978 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1159,Dadra and Nagar Haveli,26.4699993,01-01-1979 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1160,Dadra and Nagar Haveli,26.4799995,01-01-1980 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1161,Dadra and Nagar Haveli,26.1100006,01-01-1981 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1162,Dadra and Nagar Haveli,26.4099998,01-01-1982 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1163,Dadra and Nagar Haveli,25.8400002,01-01-1983 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1164,Dadra and Nagar Haveli,26.0200005,01-01-1984 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1165,Dadra and Nagar Haveli,26.2900009,01-01-1985 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1166,Dadra and Nagar Haveli,26.4200001,01-01-1986 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1167,Dadra and Nagar Haveli,26.9400005,01-01-1987 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1168,Dadra and Nagar Haveli,26.6599998,01-01-1988 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1169,Dadra and Nagar Haveli,26.0300007,01-01-1989 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1170,Dadra and Nagar Haveli,26.1200008,01-01-1990 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1171,Dadra and Nagar Haveli,26.1700001,01-01-1991 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1172,Dadra and Nagar Haveli,26.3099995,01-01-1992 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1173,Dadra and Nagar Haveli,26.6000004,01-01-1993 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1174,Dadra and Nagar Haveli,26.2700005,01-01-1994 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1175,Dadra and Nagar Haveli,26.5699997,01-01-1995 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1176,Dadra and Nagar Haveli,26.6000004,01-01-1996 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1177,Dadra and Nagar Haveli,26.2199993,01-01-1997 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1178,Dadra and Nagar Haveli,26.8799992,01-01-1998 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1179,Dadra and Nagar Haveli,26.4200001,01-01-1999 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1180,Dadra and Nagar Haveli,26.5100002,01-01-2000 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1181,Dadra and Nagar Haveli,26.5499992,01-01-2001 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1182,Dadra and Nagar Haveli,26.7999992,01-01-2002 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1183,Dadra and Nagar Haveli,26.7000008,01-01-2003 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1184,Dadra and Nagar Haveli,26.7900009,01-01-2004 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1185,Dadra and Nagar Haveli,26.2600002,01-01-2005 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1186,Dadra and Nagar Haveli,26.7099991,01-01-2006 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1187,Dadra and Nagar Haveli,26.8500004,01-01-2007 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1188,Dadra and Nagar Haveli,26.3299999,01-01-2008 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1189,Dadra and Nagar Haveli,27.2299995,01-01-2009 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1190,Dadra and Nagar Haveli,27.0799999,01-01-2010 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1191,Dadra and Nagar Haveli,26.5400009,01-01-2011 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1192,Dadra and Nagar Haveli,26.5,01-01-2012 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1193,Dadra and Nagar Haveli,26.3500004,01-01-2013 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1194,Dadra and Nagar Haveli,26.7000008,01-01-2014 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1195,Dadra and Nagar Haveli,27.0100002,01-01-2015 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1196,Dadra and Nagar Haveli,26.8500004,01-01-2016 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1197,Dadra and Nagar Haveli,26.8899994,01-01-2017 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1198,Dadra and Nagar Haveli,26.9699993,01-01-2018 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1199,Dadra and Nagar Haveli,26.7900009,01-01-2019 00:00
8,105,IND,India,8,Dadra and Nagar Haveli,Union Territor,1200,Dadra and Nagar Haveli,26.7999992,01-01-2020 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1201,Daman and Diu,26.0799999,01-01-1901 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1202,Daman and Diu,26.6700001,01-01-1902 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1203,Daman and Diu,25.6800003,01-01-1903 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1204,Daman and Diu,26.0699997,01-01-1904 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1205,Daman and Diu,25.7199993,01-01-1905 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1206,Daman and Diu,25.8099995,01-01-1906 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1207,Daman and Diu,25.9599991,01-01-1907 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1208,Daman and Diu,25.6200008,01-01-1908 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1209,Daman and Diu,25.6599998,01-01-1909 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1210,Daman and Diu,25.5699997,01-01-1910 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1211,Daman and Diu,26.0400009,01-01-1911 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1212,Daman and Diu,26.4099998,01-01-1912 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1213,Daman and Diu,25.9300003,01-01-1913 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1214,Daman and Diu,26.1499996,01-01-1914 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1215,Daman and Diu,26.3400002,01-01-1915 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1216,Daman and Diu,26.0900002,01-01-1916 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1217,Daman and Diu,25.5300007,01-01-1917 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1218,Daman and Diu,26.0699997,01-01-1918 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1219,Daman and Diu,26.0400009,01-01-1919 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1220,Daman and Diu,26.2700005,01-01-1920 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1221,Daman and Diu,26.4400005,01-01-1921 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1222,Daman and Diu,26.1200008,01-01-1922 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1223,Daman and Diu,26.0300007,01-01-1923 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1224,Daman and Diu,26.3199997,01-01-1924 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1225,Daman and Diu,26.2299995,01-01-1925 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1226,Daman and Diu,26.25,01-01-1926 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1227,Daman and Diu,25.7399998,01-01-1927 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1228,Daman and Diu,26.1200008,01-01-1928 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1229,Daman and Diu,26.2299995,01-01-1929 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1230,Daman and Diu,26.0699997,01-01-1930 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1231,Daman and Diu,26.4500008,01-01-1931 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1232,Daman and Diu,26.3199997,01-01-1932 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1233,Daman and Diu,26.0699997,01-01-1933 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1234,Daman and Diu,25.9200001,01-01-1934 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1235,Daman and Diu,25.8500004,01-01-1935 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1236,Daman and Diu,26.0900002,01-01-1936 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1237,Daman and Diu,25.8700008,01-01-1937 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1238,Daman and Diu,25.9300003,01-01-1938 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1239,Daman and Diu,26.1299992,01-01-1939 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1240,Daman and Diu,26.1900005,01-01-1940 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1241,Daman and Diu,26.7999992,01-01-1941 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1242,Daman and Diu,26.2600002,01-01-1942 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1243,Daman and Diu,26.1299992,01-01-1943 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1244,Daman and Diu,26.1800003,01-01-1944 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1245,Daman and Diu,25.6800003,01-01-1945 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1246,Daman and Diu,26.1599998,01-01-1946 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1247,Daman and Diu,26.25,01-01-1947 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1248,Daman and Diu,26.4599991,01-01-1948 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1249,Daman and Diu,26.3700008,01-01-1949 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1250,Daman and Diu,25.75,01-01-1950 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1251,Daman and Diu,26.3299999,01-01-1951 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1252,Daman and Diu,26.2800007,01-01-1952 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1253,Daman and Diu,26.5799999,01-01-1953 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1254,Daman and Diu,26.1700001,01-01-1954 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1255,Daman and Diu,26.25,01-01-1955 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1256,Daman and Diu,25.8700008,01-01-1956 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1257,Daman and Diu,26.1200008,01-01-1957 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1258,Daman and Diu,26.7600002,01-01-1958 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1259,Daman and Diu,26.3600006,01-01-1959 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1260,Daman and Diu,26.3199997,01-01-1960 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1261,Daman and Diu,25.9799995,01-01-1961 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1262,Daman and Diu,26.1100006,01-01-1962 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1263,Daman and Diu,26.4699993,01-01-1963 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1264,Daman and Diu,25.8700008,01-01-1964 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1265,Daman and Diu,26.3600006,01-01-1965 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1266,Daman and Diu,26.5699997,01-01-1966 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1267,Daman and Diu,26.1700001,01-01-1967 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1268,Daman and Diu,26.0400009,01-01-1968 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1269,Daman and Diu,26.6599998,01-01-1969 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1270,Daman and Diu,26.1000004,01-01-1970 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1271,Daman and Diu,25.9099998,01-01-1971 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1272,Daman and Diu,26.2099991,01-01-1972 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1273,Daman and Diu,26.1599998,01-01-1973 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1274,Daman and Diu,26.3199997,01-01-1974 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1275,Daman and Diu,25.8299999,01-01-1975 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1276,Daman and Diu,26.3500004,01-01-1976 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1277,Daman and Diu,26.7600002,01-01-1977 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1278,Daman and Diu,26.2199993,01-01-1978 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1279,Daman and Diu,26.4799995,01-01-1979 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1280,Daman and Diu,26.4899998,01-01-1980 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1281,Daman and Diu,26.2600002,01-01-1981 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1282,Daman and Diu,26.4300003,01-01-1982 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1283,Daman and Diu,25.8999996,01-01-1983 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1284,Daman and Diu,25.9699993,01-01-1984 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1285,Daman and Diu,26.2999992,01-01-1985 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1286,Daman and Diu,26.3199997,01-01-1986 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1287,Daman and Diu,27.0300007,01-01-1987 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1288,Daman and Diu,26.8500004,01-01-1988 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1289,Daman and Diu,26.1599998,01-01-1989 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1290,Daman and Diu,26.1700001,01-01-1990 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1291,Daman and Diu,26.1599998,01-01-1991 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1292,Daman and Diu,26.2600002,01-01-1992 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1293,Daman and Diu,26.7999992,01-01-1993 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1294,Daman and Diu,26.3600006,01-01-1994 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1295,Daman and Diu,26.6800003,01-01-1995 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1296,Daman and Diu,26.6100006,01-01-1996 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1297,Daman and Diu,26.2600002,01-01-1997 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1298,Daman and Diu,26.9899998,01-01-1998 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1299,Daman and Diu,26.6399994,01-01-1999 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1300,Daman and Diu,26.7000008,01-01-2000 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1301,Daman and Diu,26.7000008,01-01-2001 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1302,Daman and Diu,26.9200001,01-01-2002 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1303,Daman and Diu,26.8899994,01-01-2003 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1304,Daman and Diu,27.0100002,01-01-2004 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1305,Daman and Diu,26.3999996,01-01-2005 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1306,Daman and Diu,26.8400002,01-01-2006 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1307,Daman and Diu,27.0599995,01-01-2007 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1308,Daman and Diu,26.4899998,01-01-2008 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1309,Daman and Diu,27.4099998,01-01-2009 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1310,Daman and Diu,27.25,01-01-2010 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1311,Daman and Diu,26.7099991,01-01-2011 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1312,Daman and Diu,26.5900002,01-01-2012 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1313,Daman and Diu,26.5599995,01-01-2013 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1314,Daman and Diu,26.8500004,01-01-2014 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1315,Daman and Diu,27.2000008,01-01-2015 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1316,Daman and Diu,27.0300007,01-01-2016 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1317,Daman and Diu,27.0400009,01-01-2017 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1318,Daman and Diu,27.1900005,01-01-2018 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1319,Daman and Diu,26.9599991,01-01-2019 00:00
9,105,IND,India,9,Daman and Diu,Union Territor,1320,Daman and Diu,27.0400009,01-01-2020 00:00
10,105,IND,India,10,Delhi,Union Territor,1321,Delhi,25.2700005,01-01-1901 00:00
10,105,IND,India,10,Delhi,Union Territor,1322,Delhi,25.5200005,01-01-1902 00:00
10,105,IND,India,10,Delhi,Union Territor,1323,Delhi,24.8999996,01-01-1903 00:00
10,105,IND,India,10,Delhi,Union Territor,1324,Delhi,24.9500008,01-01-1904 00:00
10,105,IND,India,10,Delhi,Union Territor,1325,Delhi,24.6499996,01-01-1905 00:00
10,105,IND,India,10,Delhi,Union Territor,1326,Delhi,24.8700008,01-01-1906 00:00
10,105,IND,India,10,Delhi,Union Territor,1327,Delhi,24.6599998,01-01-1907 00:00
10,105,IND,India,10,Delhi,Union Territor,1328,Delhi,24.8400002,01-01-1908 00:00
10,105,IND,India,10,Delhi,Union Territor,1329,Delhi,24.4099998,01-01-1909 00:00
10,105,IND,India,10,Delhi,Union Territor,1330,Delhi,24.5,01-01-1910 00:00
10,105,IND,India,10,Delhi,Union Territor,1331,Delhi,24.9099998,01-01-1911 00:00
10,105,IND,India,10,Delhi,Union Territor,1332,Delhi,24.9300003,01-01-1912 00:00
10,105,IND,India,10,Delhi,Union Territor,1333,Delhi,24.5900002,01-01-1913 00:00
10,105,IND,India,10,Delhi,Union Territor,1334,Delhi,24.7700005,01-01-1914 00:00
10,105,IND,India,10,Delhi,Union Territor,1335,Delhi,25.3899994,01-01-1915 00:00
10,105,IND,India,10,Delhi,Union Territor,1336,Delhi,24.8199997,01-01-1916 00:00
10,105,IND,India,10,Delhi,Union Territor,1337,Delhi,23.8500004,01-01-1917 00:00
10,105,IND,India,10,Delhi,Union Territor,1338,Delhi,24.8899994,01-01-1918 00:00
10,105,IND,India,10,Delhi,Union Territor,1339,Delhi,24.5200005,01-01-1919 00:00
10,105,IND,India,10,Delhi,Union Territor,1340,Delhi,24.7800007,01-01-1920 00:00
10,105,IND,India,10,Delhi,Union Territor,1341,Delhi,25.6900005,01-01-1921 00:00
10,105,IND,India,10,Delhi,Union Territor,1342,Delhi,25.0200005,01-01-1922 00:00
10,105,IND,India,10,Delhi,Union Territor,1343,Delhi,24.9400005,01-01-1923 00:00
10,105,IND,India,10,Delhi,Union Territor,1344,Delhi,24.9200001,01-01-1924 00:00
10,105,IND,India,10,Delhi,Union Territor,1345,Delhi,24.6299992,01-01-1925 00:00
10,105,IND,India,10,Delhi,Union Territor,1346,Delhi,24.3799992,01-01-1926 00:00
10,105,IND,India,10,Delhi,Union Territor,1347,Delhi,24.3700008,01-01-1927 00:00
10,105,IND,India,10,Delhi,Union Territor,1348,Delhi,25.1700001,01-01-1928 00:00
10,105,IND,India,10,Delhi,Union Territor,1349,Delhi,24.9400005,01-01-1929 00:00
10,105,IND,India,10,Delhi,Union Territor,1350,Delhi,24.6800003,01-01-1930 00:00
10,105,IND,India,10,Delhi,Union Territor,1351,Delhi,25,01-01-1931 00:00
10,105,IND,India,10,Delhi,Union Territor,1352,Delhi,25.2999992,01-01-1932 00:00
10,105,IND,India,10,Delhi,Union Territor,1353,Delhi,24.2600002,01-01-1933 00:00
10,105,IND,India,10,Delhi,Union Territor,1354,Delhi,24.7000008,01-01-1934 00:00
10,105,IND,India,10,Delhi,Union Territor,1355,Delhi,24.5100002,01-01-1935 00:00
10,105,IND,India,10,Delhi,Union Territor,1356,Delhi,24.5400009,01-01-1936 00:00
10,105,IND,India,10,Delhi,Union Territor,1357,Delhi,24.4699993,01-01-1937 00:00
10,105,IND,India,10,Delhi,Union Territor,1358,Delhi,25.0699997,01-01-1938 00:00
10,105,IND,India,10,Delhi,Union Territor,1359,Delhi,24.9099998,01-01-1939 00:00
10,105,IND,India,10,Delhi,Union Territor,1360,Delhi,24.8799992,01-01-1940 00:00
10,105,IND,India,10,Delhi,Union Territor,1361,Delhi,25.9400005,01-01-1941 00:00
